name,label
Actor_22/03-01-03-01-01-01-22,2
Actor_22/03-01-03-01-01-02-22,2
Actor_22/03-01-03-01-02-01-22,2
Actor_22/03-01-03-01-02-02-22,2
Actor_22/03-01-03-02-01-01-22,2
Actor_22/03-01-03-02-01-02-22,2
Actor_22/03-01-03-02-02-01-22,2
Actor_22/03-01-03-02-02-02-22,2
Actor_22/03-01-04-01-01-01-22,3
Actor_22/03-01-04-01-01-02-22,3
Actor_22/03-01-04-01-02-01-22,3
Actor_22/03-01-04-01-02-02-22,3
Actor_22/03-01-04-02-01-01-22,3
Actor_22/03-01-04-02-01-02-22,3
Actor_22/03-01-04-02-02-01-22,3
Actor_22/03-01-04-02-02-02-22,3
Actor_22/03-01-05-01-01-01-22,4
Actor_22/03-01-05-01-01-02-22,4
Actor_22/03-01-05-01-02-01-22,4
Actor_22/03-01-05-01-02-02-22,4
Actor_22/03-01-05-02-01-01-22,4
Actor_22/03-01-05-02-01-02-22,4
Actor_22/03-01-05-02-02-01-22,4
Actor_22/03-01-05-02-02-02-22,4
Actor_22/03-01-06-01-01-01-22,5
Actor_22/03-01-06-01-01-02-22,5
Actor_22/03-01-06-01-02-01-22,5
Actor_22/03-01-06-01-02-02-22,5
Actor_22/03-01-06-02-01-01-22,5
Actor_22/03-01-06-02-01-02-22,5
Actor_22/03-01-06-02-02-01-22,5
Actor_22/03-01-06-02-02-02-22,5
Actor_22/03-01-07-01-01-01-22,6
Actor_22/03-01-07-01-01-02-22,6
Actor_22/03-01-07-01-02-01-22,6
Actor_22/03-01-07-01-02-02-22,6
Actor_22/03-01-07-02-01-01-22,6
Actor_22/03-01-07-02-01-02-22,6
Actor_22/03-01-07-02-02-01-22,6
Actor_22/03-01-07-02-02-02-22,6
Actor_22/03-01-08-01-01-01-22,7
Actor_22/03-01-08-01-01-02-22,7
Actor_22/03-01-08-01-02-01-22,7
Actor_22/03-01-08-01-02-02-22,7
Actor_22/03-01-08-02-01-01-22,7
Actor_22/03-01-08-02-01-02-22,7
Actor_22/03-01-08-02-02-01-22,7
Actor_22/03-01-08-02-02-02-22,7
Actor_23/03-01-01-01-01-01-23,0
Actor_23/03-01-01-01-01-02-23,0
Actor_23/03-01-01-01-02-01-23,0
Actor_23/03-01-01-01-02-02-23,0
Actor_23/03-01-02-01-01-01-23,1
Actor_23/03-01-02-01-01-02-23,1
Actor_23/03-01-02-01-02-01-23,1
Actor_23/03-01-02-01-02-02-23,1
Actor_23/03-01-02-02-01-01-23,1
Actor_23/03-01-02-02-01-02-23,1
Actor_23/03-01-02-02-02-01-23,1
Actor_23/03-01-02-02-02-02-23,1
Actor_23/03-01-03-01-01-01-23,2
Actor_23/03-01-03-01-01-02-23,2
Actor_23/03-01-03-01-02-01-23,2
Actor_23/03-01-03-01-02-02-23,2
Actor_23/03-01-03-02-01-01-23,2
Actor_23/03-01-03-02-01-02-23,2
Actor_23/03-01-03-02-02-01-23,2
Actor_23/03-01-03-02-02-02-23,2
Actor_23/03-01-04-01-01-01-23,3
Actor_23/03-01-04-01-01-02-23,3
Actor_23/03-01-04-01-02-01-23,3
Actor_23/03-01-04-01-02-02-23,3
Actor_23/03-01-04-02-01-01-23,3
Actor_23/03-01-04-02-01-02-23,3
Actor_23/03-01-04-02-02-01-23,3
Actor_23/03-01-04-02-02-02-23,3
Actor_23/03-01-05-01-01-01-23,4
Actor_23/03-01-05-01-01-02-23,4
Actor_23/03-01-05-01-02-01-23,4
Actor_23/03-01-05-01-02-02-23,4
Actor_23/03-01-05-02-01-01-23,4
Actor_23/03-01-05-02-01-02-23,4
Actor_23/03-01-05-02-02-01-23,4
Actor_23/03-01-05-02-02-02-23,4
Actor_23/03-01-06-01-01-01-23,5
Actor_23/03-01-06-01-01-02-23,5
Actor_23/03-01-06-01-02-01-23,5
Actor_23/03-01-06-01-02-02-23,5
Actor_23/03-01-06-02-01-01-23,5
Actor_23/03-01-06-02-01-02-23,5
Actor_23/03-01-06-02-02-01-23,5
Actor_23/03-01-06-02-02-02-23,5
Actor_23/03-01-07-01-01-01-23,6
Actor_23/03-01-07-01-01-02-23,6
Actor_23/03-01-07-01-02-01-23,6
Actor_23/03-01-07-01-02-02-23,6
Actor_23/03-01-07-02-01-01-23,6
Actor_23/03-01-07-02-01-02-23,6
Actor_23/03-01-07-02-02-01-23,6
Actor_23/03-01-07-02-02-02-23,6
Actor_23/03-01-08-01-01-01-23,7
Actor_23/03-01-08-01-01-02-23,7
Actor_23/03-01-08-01-02-01-23,7
Actor_23/03-01-08-01-02-02-23,7
Actor_23/03-01-08-02-01-01-23,7
Actor_23/03-01-08-02-01-02-23,7
Actor_23/03-01-08-02-02-01-23,7
Actor_23/03-01-08-02-02-02-23,7
Actor_24/03-01-01-01-01-01-24,0
Actor_24/03-01-01-01-01-02-24,0
Actor_24/03-01-01-01-02-01-24,0
Actor_24/03-01-01-01-02-02-24,0
Actor_24/03-01-02-01-01-01-24,1
Actor_24/03-01-02-01-01-02-24,1
Actor_24/03-01-02-01-02-01-24,1
Actor_24/03-01-02-01-02-02-24,1
Actor_24/03-01-02-02-01-01-24,1
Actor_24/03-01-02-02-01-02-24,1
Actor_24/03-01-02-02-02-01-24,1
Actor_24/03-01-02-02-02-02-24,1
Actor_24/03-01-03-01-01-01-24,2
Actor_24/03-01-03-01-01-02-24,2
Actor_24/03-01-03-01-02-01-24,2
Actor_24/03-01-03-01-02-02-24,2
Actor_24/03-01-03-02-01-01-24,2
Actor_24/03-01-03-02-01-02-24,2
Actor_24/03-01-03-02-02-01-24,2
Actor_24/03-01-03-02-02-02-24,2
Actor_24/03-01-04-01-01-01-24,3
Actor_24/03-01-04-01-01-02-24,3
Actor_24/03-01-04-01-02-01-24,3
Actor_24/03-01-04-01-02-02-24,3
Actor_24/03-01-04-02-01-01-24,3
Actor_24/03-01-04-02-01-02-24,3
Actor_24/03-01-04-02-02-01-24,3
Actor_24/03-01-04-02-02-02-24,3
Actor_24/03-01-05-01-01-01-24,4
Actor_24/03-01-05-01-01-02-24,4
Actor_24/03-01-05-01-02-01-24,4
Actor_24/03-01-05-01-02-02-24,4
Actor_24/03-01-05-02-01-01-24,4
Actor_24/03-01-05-02-01-02-24,4
Actor_24/03-01-05-02-02-01-24,4
Actor_24/03-01-05-02-02-02-24,4
Actor_24/03-01-06-01-01-01-24,5
Actor_24/03-01-06-01-01-02-24,5
Actor_24/03-01-06-01-02-01-24,5
Actor_24/03-01-06-01-02-02-24,5
Actor_24/03-01-06-02-01-01-24,5
Actor_24/03-01-06-02-01-02-24,5
Actor_24/03-01-06-02-02-01-24,5
Actor_24/03-01-06-02-02-02-24,5
Actor_24/03-01-07-01-01-01-24,6
Actor_24/03-01-07-01-01-02-24,6
Actor_24/03-01-07-01-02-01-24,6
Actor_24/03-01-07-01-02-02-24,6
Actor_24/03-01-07-02-01-01-24,6
Actor_24/03-01-07-02-01-02-24,6
Actor_24/03-01-07-02-02-01-24,6
Actor_24/03-01-07-02-02-02-24,6
Actor_24/03-01-08-01-01-01-24,7
Actor_24/03-01-08-01-01-02-24,7
Actor_24/03-01-08-01-02-01-24,7
Actor_24/03-01-08-01-02-02-24,7
Actor_24/03-01-08-02-01-01-24,7
Actor_24/03-01-08-02-01-02-24,7
Actor_24/03-01-08-02-02-01-24,7
Actor_24/03-01-08-02-02-02-24,7
audio_speech_actors_01-24/Actor_01/03-01-01-01-01-01-01,0
audio_speech_actors_01-24/Actor_01/03-01-01-01-01-02-01,0
audio_speech_actors_01-24/Actor_01/03-01-01-01-02-01-01,0
audio_speech_actors_01-24/Actor_01/03-01-01-01-02-02-01,0
audio_speech_actors_01-24/Actor_01/03-01-02-01-01-01-01,1
audio_speech_actors_01-24/Actor_01/03-01-02-01-01-02-01,1
audio_speech_actors_01-24/Actor_01/03-01-02-01-02-01-01,1
audio_speech_actors_01-24/Actor_01/03-01-02-01-02-02-01,1
audio_speech_actors_01-24/Actor_01/03-01-02-02-01-01-01,1
audio_speech_actors_01-24/Actor_01/03-01-02-02-01-02-01,1
audio_speech_actors_01-24/Actor_01/03-01-02-02-02-01-01,1
audio_speech_actors_01-24/Actor_01/03-01-02-02-02-02-01,1
audio_speech_actors_01-24/Actor_01/03-01-03-01-01-01-01,2
audio_speech_actors_01-24/Actor_01/03-01-03-01-01-02-01,2
audio_speech_actors_01-24/Actor_01/03-01-03-01-02-01-01,2
audio_speech_actors_01-24/Actor_01/03-01-03-01-02-02-01,2
audio_speech_actors_01-24/Actor_01/03-01-03-02-01-01-01,2
audio_speech_actors_01-24/Actor_01/03-01-03-02-01-02-01,2
audio_speech_actors_01-24/Actor_01/03-01-03-02-02-01-01,2
audio_speech_actors_01-24/Actor_01/03-01-03-02-02-02-01,2
audio_speech_actors_01-24/Actor_01/03-01-04-01-01-01-01,3
audio_speech_actors_01-24/Actor_01/03-01-04-01-01-02-01,3
audio_speech_actors_01-24/Actor_01/03-01-04-01-02-01-01,3
audio_speech_actors_01-24/Actor_01/03-01-04-01-02-02-01,3
audio_speech_actors_01-24/Actor_01/03-01-04-02-01-01-01,3
audio_speech_actors_01-24/Actor_01/03-01-04-02-01-02-01,3
audio_speech_actors_01-24/Actor_01/03-01-04-02-02-01-01,3
audio_speech_actors_01-24/Actor_01/03-01-04-02-02-02-01,3
audio_speech_actors_01-24/Actor_01/03-01-05-01-01-01-01,4
audio_speech_actors_01-24/Actor_01/03-01-05-01-01-02-01,4
audio_speech_actors_01-24/Actor_01/03-01-05-01-02-01-01,4
audio_speech_actors_01-24/Actor_01/03-01-05-01-02-02-01,4
audio_speech_actors_01-24/Actor_01/03-01-05-02-01-01-01,4
audio_speech_actors_01-24/Actor_01/03-01-05-02-01-02-01,4
audio_speech_actors_01-24/Actor_01/03-01-05-02-02-01-01,4
audio_speech_actors_01-24/Actor_01/03-01-05-02-02-02-01,4
audio_speech_actors_01-24/Actor_01/03-01-06-01-01-01-01,5
audio_speech_actors_01-24/Actor_01/03-01-06-01-01-02-01,5
audio_speech_actors_01-24/Actor_01/03-01-06-01-02-01-01,5
audio_speech_actors_01-24/Actor_01/03-01-06-01-02-02-01,5
audio_speech_actors_01-24/Actor_01/03-01-06-02-01-01-01,5
audio_speech_actors_01-24/Actor_01/03-01-06-02-01-02-01,5
audio_speech_actors_01-24/Actor_01/03-01-06-02-02-01-01,5
audio_speech_actors_01-24/Actor_01/03-01-06-02-02-02-01,5
audio_speech_actors_01-24/Actor_01/03-01-07-01-01-01-01,6
audio_speech_actors_01-24/Actor_01/03-01-07-01-01-02-01,6
audio_speech_actors_01-24/Actor_01/03-01-07-01-02-01-01,6
audio_speech_actors_01-24/Actor_01/03-01-07-01-02-02-01,6
audio_speech_actors_01-24/Actor_01/03-01-07-02-01-01-01,6
audio_speech_actors_01-24/Actor_01/03-01-07-02-01-02-01,6
audio_speech_actors_01-24/Actor_01/03-01-07-02-02-01-01,6
audio_speech_actors_01-24/Actor_01/03-01-07-02-02-02-01,6
audio_speech_actors_01-24/Actor_01/03-01-08-01-01-01-01,7
audio_speech_actors_01-24/Actor_01/03-01-08-01-01-02-01,7
audio_speech_actors_01-24/Actor_01/03-01-08-01-02-01-01,7
audio_speech_actors_01-24/Actor_01/03-01-08-01-02-02-01,7
audio_speech_actors_01-24/Actor_01/03-01-08-02-01-01-01,7
audio_speech_actors_01-24/Actor_01/03-01-08-02-01-02-01,7
audio_speech_actors_01-24/Actor_02/03-01-01-01-01-01-02,0
audio_speech_actors_01-24/Actor_02/03-01-01-01-01-02-02,0
audio_speech_actors_01-24/Actor_02/03-01-01-01-02-01-02,0
audio_speech_actors_01-24/Actor_02/03-01-01-01-02-02-02,0
audio_speech_actors_01-24/Actor_02/03-01-02-01-01-01-02,1
audio_speech_actors_01-24/Actor_02/03-01-02-01-01-02-02,1
audio_speech_actors_01-24/Actor_02/03-01-02-01-02-01-02,1
audio_speech_actors_01-24/Actor_02/03-01-02-01-02-02-02,1
audio_speech_actors_01-24/Actor_02/03-01-02-02-01-01-02,1
audio_speech_actors_01-24/Actor_02/03-01-02-02-01-02-02,1
audio_speech_actors_01-24/Actor_02/03-01-02-02-02-01-02,1
audio_speech_actors_01-24/Actor_02/03-01-02-02-02-02-02,1
audio_speech_actors_01-24/Actor_02/03-01-03-01-01-01-02,2
audio_speech_actors_01-24/Actor_02/03-01-03-01-01-02-02,2
audio_speech_actors_01-24/Actor_02/03-01-03-01-02-01-02,2
audio_speech_actors_01-24/Actor_02/03-01-03-01-02-02-02,2
audio_speech_actors_01-24/Actor_02/03-01-03-02-01-01-02,2
audio_speech_actors_01-24/Actor_02/03-01-03-02-01-02-02,2
audio_speech_actors_01-24/Actor_02/03-01-03-02-02-01-02,2
audio_speech_actors_01-24/Actor_02/03-01-03-02-02-02-02,2
audio_speech_actors_01-24/Actor_02/03-01-04-01-01-01-02,3
audio_speech_actors_01-24/Actor_02/03-01-04-01-01-02-02,3
audio_speech_actors_01-24/Actor_02/03-01-04-01-02-01-02,3
audio_speech_actors_01-24/Actor_02/03-01-04-01-02-02-02,3
audio_speech_actors_01-24/Actor_02/03-01-04-02-01-01-02,3
audio_speech_actors_01-24/Actor_02/03-01-04-02-01-02-02,3
audio_speech_actors_01-24/Actor_02/03-01-04-02-02-01-02,3
audio_speech_actors_01-24/Actor_02/03-01-04-02-02-02-02,3
audio_speech_actors_01-24/Actor_02/03-01-05-01-01-01-02,4
audio_speech_actors_01-24/Actor_02/03-01-05-01-01-02-02,4
audio_speech_actors_01-24/Actor_02/03-01-05-01-02-01-02,4
audio_speech_actors_01-24/Actor_02/03-01-05-01-02-02-02,4
audio_speech_actors_01-24/Actor_02/03-01-05-02-01-01-02,4
audio_speech_actors_01-24/Actor_02/03-01-05-02-01-02-02,4
audio_speech_actors_01-24/Actor_02/03-01-05-02-02-01-02,4
audio_speech_actors_01-24/Actor_02/03-01-05-02-02-02-02,4
audio_speech_actors_01-24/Actor_02/03-01-06-01-01-01-02,5
audio_speech_actors_01-24/Actor_02/03-01-06-01-01-02-02,5
audio_speech_actors_01-24/Actor_02/03-01-06-01-02-01-02,5
audio_speech_actors_01-24/Actor_02/03-01-06-01-02-02-02,5
audio_speech_actors_01-24/Actor_02/03-01-06-02-01-01-02,5
audio_speech_actors_01-24/Actor_02/03-01-06-02-01-02-02,5
audio_speech_actors_01-24/Actor_02/03-01-06-02-02-01-02,5
audio_speech_actors_01-24/Actor_02/03-01-06-02-02-02-02,5
audio_speech_actors_01-24/Actor_02/03-01-07-01-01-01-02,6
audio_speech_actors_01-24/Actor_02/03-01-07-01-01-02-02,6
audio_speech_actors_01-24/Actor_02/03-01-07-01-02-01-02,6
audio_speech_actors_01-24/Actor_02/03-01-07-01-02-02-02,6
audio_speech_actors_01-24/Actor_02/03-01-07-02-01-01-02,6
audio_speech_actors_01-24/Actor_02/03-01-07-02-01-02-02,6
audio_speech_actors_01-24/Actor_02/03-01-07-02-02-01-02,6
audio_speech_actors_01-24/Actor_02/03-01-07-02-02-02-02,6
audio_speech_actors_01-24/Actor_02/03-01-08-01-01-01-02,7
audio_speech_actors_01-24/Actor_02/03-01-08-01-01-02-02,7
audio_speech_actors_01-24/Actor_02/03-01-08-01-02-01-02,7
audio_speech_actors_01-24/Actor_02/03-01-08-01-02-02-02,7
audio_speech_actors_01-24/Actor_02/03-01-08-02-01-01-02,7
audio_speech_actors_01-24/Actor_02/03-01-08-02-01-02-02,7
audio_speech_actors_01-24/Actor_02/03-01-08-02-02-01-02,7
audio_speech_actors_01-24/Actor_02/03-01-08-02-02-02-02,7
audio_speech_actors_01-24/Actor_03/03-01-01-01-01-01-03,0
audio_speech_actors_01-24/Actor_03/03-01-01-01-01-02-03,0
audio_speech_actors_01-24/Actor_03/03-01-01-01-02-01-03,0
audio_speech_actors_01-24/Actor_03/03-01-01-01-02-02-03,0
audio_speech_actors_01-24/Actor_03/03-01-02-01-01-01-03,1
audio_speech_actors_01-24/Actor_03/03-01-02-01-01-02-03,1
audio_speech_actors_01-24/Actor_03/03-01-02-01-02-01-03,1
audio_speech_actors_01-24/Actor_03/03-01-02-01-02-02-03,1
audio_speech_actors_01-24/Actor_03/03-01-02-02-01-01-03,1
audio_speech_actors_01-24/Actor_03/03-01-02-02-01-02-03,1
audio_speech_actors_01-24/Actor_03/03-01-02-02-02-01-03,1
audio_speech_actors_01-24/Actor_03/03-01-02-02-02-02-03,1
audio_speech_actors_01-24/Actor_03/03-01-03-01-01-01-03,2
audio_speech_actors_01-24/Actor_03/03-01-03-01-01-02-03,2
audio_speech_actors_01-24/Actor_03/03-01-03-01-02-01-03,2
audio_speech_actors_01-24/Actor_03/03-01-03-01-02-02-03,2
audio_speech_actors_01-24/Actor_03/03-01-03-02-01-01-03,2
audio_speech_actors_01-24/Actor_03/03-01-03-02-01-02-03,2
audio_speech_actors_01-24/Actor_03/03-01-03-02-02-01-03,2
audio_speech_actors_01-24/Actor_03/03-01-03-02-02-02-03,2
audio_speech_actors_01-24/Actor_03/03-01-04-01-01-01-03,3
audio_speech_actors_01-24/Actor_03/03-01-04-01-01-02-03,3
audio_speech_actors_01-24/Actor_03/03-01-04-01-02-01-03,3
audio_speech_actors_01-24/Actor_03/03-01-04-01-02-02-03,3
audio_speech_actors_01-24/Actor_03/03-01-04-02-01-01-03,3
audio_speech_actors_01-24/Actor_03/03-01-04-02-01-02-03,3
audio_speech_actors_01-24/Actor_03/03-01-04-02-02-01-03,3
audio_speech_actors_01-24/Actor_03/03-01-04-02-02-02-03,3
audio_speech_actors_01-24/Actor_03/03-01-05-01-01-01-03,4
audio_speech_actors_01-24/Actor_03/03-01-05-01-01-02-03,4
audio_speech_actors_01-24/Actor_03/03-01-05-01-02-01-03,4
audio_speech_actors_01-24/Actor_03/03-01-05-01-02-02-03,4
audio_speech_actors_01-24/Actor_03/03-01-05-02-01-01-03,4
audio_speech_actors_01-24/Actor_03/03-01-05-02-01-02-03,4
audio_speech_actors_01-24/Actor_03/03-01-05-02-02-01-03,4
audio_speech_actors_01-24/Actor_03/03-01-05-02-02-02-03,4
audio_speech_actors_01-24/Actor_03/03-01-06-01-01-01-03,5
audio_speech_actors_01-24/Actor_03/03-01-06-01-01-02-03,5
audio_speech_actors_01-24/Actor_03/03-01-06-01-02-01-03,5
audio_speech_actors_01-24/Actor_03/03-01-06-01-02-02-03,5
audio_speech_actors_01-24/Actor_03/03-01-06-02-01-01-03,5
audio_speech_actors_01-24/Actor_03/03-01-06-02-01-02-03,5
audio_speech_actors_01-24/Actor_03/03-01-06-02-02-01-03,5
audio_speech_actors_01-24/Actor_03/03-01-06-02-02-02-03,5
audio_speech_actors_01-24/Actor_03/03-01-07-01-01-01-03,6
audio_speech_actors_01-24/Actor_03/03-01-07-01-01-02-03,6
audio_speech_actors_01-24/Actor_03/03-01-07-01-02-01-03,6
audio_speech_actors_01-24/Actor_03/03-01-07-01-02-02-03,6
audio_speech_actors_01-24/Actor_03/03-01-07-02-01-01-03,6
audio_speech_actors_01-24/Actor_03/03-01-07-02-01-02-03,6
audio_speech_actors_01-24/Actor_03/03-01-07-02-02-01-03,6
audio_speech_actors_01-24/Actor_03/03-01-07-02-02-02-03,6
audio_speech_actors_01-24/Actor_03/03-01-08-01-01-01-03,7
audio_speech_actors_01-24/Actor_03/03-01-08-01-01-02-03,7
audio_speech_actors_01-24/Actor_03/03-01-08-01-02-01-03,7
audio_speech_actors_01-24/Actor_03/03-01-08-01-02-02-03,7
audio_speech_actors_01-24/Actor_03/03-01-08-02-01-01-03,7
audio_speech_actors_01-24/Actor_03/03-01-08-02-01-02-03,7
audio_speech_actors_01-24/Actor_03/03-01-08-02-02-01-03,7
audio_speech_actors_01-24/Actor_03/03-01-08-02-02-02-03,7
audio_speech_actors_01-24/Actor_04/03-01-01-01-01-01-04,0
audio_speech_actors_01-24/Actor_04/03-01-01-01-01-02-04,0
audio_speech_actors_01-24/Actor_04/03-01-01-01-02-01-04,0
audio_speech_actors_01-24/Actor_04/03-01-01-01-02-02-04,0
audio_speech_actors_01-24/Actor_04/03-01-02-01-01-01-04,1
audio_speech_actors_01-24/Actor_04/03-01-02-01-01-02-04,1
audio_speech_actors_01-24/Actor_04/03-01-02-01-02-01-04,1
audio_speech_actors_01-24/Actor_04/03-01-02-01-02-02-04,1
audio_speech_actors_01-24/Actor_04/03-01-02-02-01-01-04,1
audio_speech_actors_01-24/Actor_04/03-01-02-02-01-02-04,1
audio_speech_actors_01-24/Actor_04/03-01-02-02-02-01-04,1
audio_speech_actors_01-24/Actor_04/03-01-02-02-02-02-04,1
audio_speech_actors_01-24/Actor_04/03-01-03-01-01-01-04,2
audio_speech_actors_01-24/Actor_04/03-01-03-01-01-02-04,2
audio_speech_actors_01-24/Actor_04/03-01-03-01-02-01-04,2
audio_speech_actors_01-24/Actor_04/03-01-03-01-02-02-04,2
audio_speech_actors_01-24/Actor_04/03-01-03-02-01-01-04,2
audio_speech_actors_01-24/Actor_04/03-01-03-02-01-02-04,2
audio_speech_actors_01-24/Actor_04/03-01-03-02-02-01-04,2
audio_speech_actors_01-24/Actor_04/03-01-03-02-02-02-04,2
audio_speech_actors_01-24/Actor_04/03-01-04-01-01-01-04,3
audio_speech_actors_01-24/Actor_04/03-01-04-01-01-02-04,3
audio_speech_actors_01-24/Actor_04/03-01-04-01-02-01-04,3
audio_speech_actors_01-24/Actor_04/03-01-04-01-02-02-04,3
audio_speech_actors_01-24/Actor_04/03-01-04-02-01-01-04,3
audio_speech_actors_01-24/Actor_04/03-01-04-02-01-02-04,3
audio_speech_actors_01-24/Actor_04/03-01-04-02-02-01-04,3
audio_speech_actors_01-24/Actor_04/03-01-04-02-02-02-04,3
audio_speech_actors_01-24/Actor_04/03-01-05-01-01-01-04,4
audio_speech_actors_01-24/Actor_04/03-01-05-01-01-02-04,4
audio_speech_actors_01-24/Actor_04/03-01-05-01-02-01-04,4
audio_speech_actors_01-24/Actor_04/03-01-05-01-02-02-04,4
audio_speech_actors_01-24/Actor_04/03-01-05-02-01-01-04,4
audio_speech_actors_01-24/Actor_04/03-01-05-02-01-02-04,4
audio_speech_actors_01-24/Actor_04/03-01-05-02-02-01-04,4
audio_speech_actors_01-24/Actor_04/03-01-05-02-02-02-04,4
audio_speech_actors_01-24/Actor_04/03-01-06-01-01-01-04,5
audio_speech_actors_01-24/Actor_04/03-01-06-01-01-02-04,5
audio_speech_actors_01-24/Actor_04/03-01-06-01-02-01-04,5
audio_speech_actors_01-24/Actor_04/03-01-06-01-02-02-04,5
audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04,5
audio_speech_actors_01-24/Actor_04/03-01-06-02-01-02-04,5
audio_speech_actors_01-24/Actor_04/03-01-06-02-02-01-04,5
audio_speech_actors_01-24/Actor_04/03-01-06-02-02-02-04,5
audio_speech_actors_01-24/Actor_04/03-01-07-01-01-01-04,6
audio_speech_actors_01-24/Actor_04/03-01-07-01-01-02-04,6
audio_speech_actors_01-24/Actor_04/03-01-07-01-02-01-04,6
audio_speech_actors_01-24/Actor_04/03-01-07-01-02-02-04,6
audio_speech_actors_01-24/Actor_04/03-01-07-02-01-01-04,6
audio_speech_actors_01-24/Actor_04/03-01-07-02-01-02-04,6
audio_speech_actors_01-24/Actor_04/03-01-07-02-02-01-04,6
audio_speech_actors_01-24/Actor_04/03-01-07-02-02-02-04,6
audio_speech_actors_01-24/Actor_04/03-01-08-01-01-01-04,7
audio_speech_actors_01-24/Actor_04/03-01-08-01-01-02-04,7
audio_speech_actors_01-24/Actor_04/03-01-08-01-02-01-04,7
audio_speech_actors_01-24/Actor_04/03-01-08-01-02-02-04,7
audio_speech_actors_01-24/Actor_04/03-01-08-02-01-01-04,7
audio_speech_actors_01-24/Actor_04/03-01-08-02-01-02-04,7
audio_speech_actors_01-24/Actor_04/03-01-08-02-02-01-04,7
audio_speech_actors_01-24/Actor_04/03-01-08-02-02-02-04,7
audio_speech_actors_01-24/Actor_05/03-01-01-01-01-01-05,0
audio_speech_actors_01-24/Actor_05/03-01-01-01-01-02-05,0
audio_speech_actors_01-24/Actor_05/03-01-01-01-02-01-05,0
audio_speech_actors_01-24/Actor_05/03-01-01-01-02-02-05,0
audio_speech_actors_01-24/Actor_05/03-01-02-01-01-01-05,1
audio_speech_actors_01-24/Actor_05/03-01-02-01-01-02-05,1
audio_speech_actors_01-24/Actor_05/03-01-02-01-02-01-05,1
audio_speech_actors_01-24/Actor_05/03-01-02-01-02-02-05,1
audio_speech_actors_01-24/Actor_05/03-01-02-02-01-01-05,1
audio_speech_actors_01-24/Actor_05/03-01-02-02-01-02-05,1
audio_speech_actors_01-24/Actor_05/03-01-02-02-02-01-05,1
audio_speech_actors_01-24/Actor_05/03-01-02-02-02-02-05,1
audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05,2
audio_speech_actors_01-24/Actor_05/03-01-03-01-01-02-05,2
audio_speech_actors_01-24/Actor_05/03-01-03-01-02-01-05,2
audio_speech_actors_01-24/Actor_05/03-01-03-01-02-02-05,2
audio_speech_actors_01-24/Actor_05/03-01-03-02-01-01-05,2
audio_speech_actors_01-24/Actor_05/03-01-03-02-01-02-05,2
audio_speech_actors_01-24/Actor_05/03-01-03-02-02-01-05,2
audio_speech_actors_01-24/Actor_05/03-01-03-02-02-02-05,2
audio_speech_actors_01-24/Actor_05/03-01-04-01-01-01-05,3
audio_speech_actors_01-24/Actor_05/03-01-04-01-01-02-05,3
audio_speech_actors_01-24/Actor_05/03-01-04-01-02-01-05,3
audio_speech_actors_01-24/Actor_05/03-01-04-01-02-02-05,3
audio_speech_actors_01-24/Actor_05/03-01-04-02-01-01-05,3
audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05,3
audio_speech_actors_01-24/Actor_05/03-01-04-02-02-01-05,3
audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05,3
audio_speech_actors_01-24/Actor_05/03-01-05-01-01-01-05,4
audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05,4
audio_speech_actors_01-24/Actor_05/03-01-05-01-02-01-05,4
audio_speech_actors_01-24/Actor_05/03-01-05-01-02-02-05,4
audio_speech_actors_01-24/Actor_05/03-01-05-02-01-01-05,4
audio_speech_actors_01-24/Actor_05/03-01-05-02-01-02-05,4
audio_speech_actors_01-24/Actor_05/03-01-05-02-02-01-05,4
audio_speech_actors_01-24/Actor_05/03-01-05-02-02-02-05,4
audio_speech_actors_01-24/Actor_05/03-01-06-01-01-01-05,5
audio_speech_actors_01-24/Actor_05/03-01-06-01-01-02-05,5
audio_speech_actors_01-24/Actor_05/03-01-06-01-02-01-05,5
audio_speech_actors_01-24/Actor_05/03-01-06-01-02-02-05,5
audio_speech_actors_01-24/Actor_05/03-01-06-02-01-01-05,5
audio_speech_actors_01-24/Actor_05/03-01-06-02-01-02-05,5
audio_speech_actors_01-24/Actor_05/03-01-06-02-02-01-05,5
audio_speech_actors_01-24/Actor_05/03-01-06-02-02-02-05,5
audio_speech_actors_01-24/Actor_05/03-01-07-01-01-01-05,6
audio_speech_actors_01-24/Actor_05/03-01-07-01-01-02-05,6
audio_speech_actors_01-24/Actor_05/03-01-07-01-02-01-05,6
audio_speech_actors_01-24/Actor_05/03-01-07-01-02-02-05,6
audio_speech_actors_01-24/Actor_05/03-01-07-02-01-01-05,6
audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05,6
audio_speech_actors_01-24/Actor_05/03-01-07-02-02-01-05,6
audio_speech_actors_01-24/Actor_05/03-01-07-02-02-02-05,6
audio_speech_actors_01-24/Actor_05/03-01-08-01-01-01-05,7
audio_speech_actors_01-24/Actor_05/03-01-08-01-01-02-05,7
audio_speech_actors_01-24/Actor_05/03-01-08-01-02-01-05,7
audio_speech_actors_01-24/Actor_05/03-01-08-01-02-02-05,7
